,created_at,date,tweet
70,1649462279000.0,2022-04-08 16:57:59,on the 4H is looking pretty primed. Hold steady $BTC .   https://t.co/ExUuCbvLlV $POND $TFUEL $BTC $ADA $BNB $XRP $MATIC $COTI $RUNE  https://t.co/LQDV9Sf3e1
71,1649462279000.0,2022-04-08 16:57:59,"Bitcoin ($BTC, -2.8%) falls in response to reports Discovery takes control of HBO, CNN, and Warner Bros., creating new media giant"
72,1649462279000.0,2022-04-08 16:57:59,@CryptoSultan21 @David_Bush_BTC Btc literally bleeding faster than it took to gain some losses. Whale games at its finest since theres no fud left to spread
73,1649462278000.0,2022-04-08 16:57:58,Top 5 Mentions Updated Every 15 Minutes    [BETA STAGE] Except BTC and ETH      1- $LUNA:879772 point 🚀    2- $PAXG:586650 point 🚀    3- $ZIL:517324 point 🚀    4- $AAVE:246398 point 🚀    5- $AXS:230114 point 🚀
74,1649462275000.0,2022-04-08 16:57:55,$BTC New bagholders and bulls are like.... ✅  https://t.co/tLZjBDYkUD
75,1649462275000.0,2022-04-08 16:57:55,"@Spbrep Adoption but not for usage, just to get more people to buy it so they can also not use it, because paying in BTC is stupid."
76,1649462272000.0,2022-04-08 16:57:52,#DUSK مثل ما كان مُتوقع لها هبطت إلى أول نقطة مذكورة 0.35$  لكن مع سلبية السوق الحالية غير صالحة للشراء ننتظرها تهبط أكثر عند  0.31$ 0.30$ ممكن تكون صالحة للشراء من هذه المناطق  #العملات_الرقمية   #cryptocurrecy   #BTC #Etherum #altcoin  https://t.co/NZF1NjpLLB
77,1649462272000.0,2022-04-08 16:57:52,"@PeterSchiff @inversebrah All currencies eventually die, Pete. And you won’t be around to see it happen to BTC"
78,1649462269000.0,2022-04-08 16:57:49,Whats up with Bitcoin? Sadly....not much  #btc #bitcoin #Crypto #elliottwave #ichimoku   https://t.co/yIGQKNhGFG
79,1649462268000.0,2022-04-08 16:57:48,"#FETUSDT Bull Alert!  5X Volume Price:      0.4019 5-min %: 0.4% Volume:  $132,160   #crypto #whale #btc #eth #FET $FET  https://t.co/37QYU5636l"
80,1649462268000.0,2022-04-08 16:57:48,@BigityBLeanin @The_ClayMates @SnoopDogg @champmedici @cryptodramz @CardanoJer @deezy_BTC @fettuccineNFT @JRNYcrypto @FibonacciMatrix @KennyFnPower @holmsey29 @Mitchillss  https://t.co/fDQVNexQDt
81,1649462268000.0,2022-04-08 16:57:48,"With Bitcoin under $45k &amp; $1B worth of BTC entering exchanges, is panic selling underway  https://t.co/wVhnQ5o5ec"
82,1649462267000.0,2022-04-08 16:57:47,#BTC 👀  https://t.co/i9MhshNY1j
83,1649462261000.0,2022-04-08 16:57:41,"@Crypto_Scofield nice fakeout $ZIL., another week of downside action. Just following BTC"
84,1649462260000.0,2022-04-08 16:57:40,Btc on the daily...  https://t.co/URjop5CYhy
85,1649462260000.0,2022-04-08 16:57:40,@d4TxiVuaQ8pOo9t By appreciating on the BTC pairing to start.
86,1649462260000.0,2022-04-08 16:57:40,"@CrowD_Inv proyectaba los 41 para el 12 de abril y casi llegan hoy ya jaja que locura , btc lo hizo de nuevo"
87,1649462260000.0,2022-04-08 16:57:40,$BTC hold for 3 more min ️
88,1649462257000.0,2022-04-08 16:57:37,#Colombia  Datos económicos Abril 8  #Dólar TRM 3777 subió $6 #DJ subió 137 pts(0.4%)34721 #NASDAQ bajó 186 pts(-1.3%)13711 #SP500 bajó 11 pts (-0.2%)4488 #MSCICOLCAP bajo 3 pts (-0.2%)1625 #ORO 1948 subió $17 #WTI 97.8 subió $1 #BRENT 102.3 subió $0.9 #BTC 42261 bajó $1267  https://t.co/z7yl3vpjiZ
89,1649462254000.0,2022-04-08 16:57:34,@carmichael_btc @BumpstockBarbie @BorgmanKelly @Winning4Him @Devildog_Buff Is a fetus a human Brian?
90,1649462253000.0,2022-04-08 16:57:33,"#Btc, 42k tutunmaya çalışıyor. Kötü senaryo 38,2k  https://t.co/RcjMV3fqJI"
91,1649462252000.0,2022-04-08 16:57:32,#BTC  https://t.co/yBRLly5IXA
92,1649462252000.0,2022-04-08 16:57:32,@rektcapital There’s only 2 of 21mil btc left to mine. Can’t  be too much longer till it’ll all be on the market.
93,1649462250000.0,2022-04-08 16:57:30,@lemonapp_ar $nicoalonso vamos con ese puchito de BTC de regalo!
94,1649462248000.0,2022-04-08 16:57:28,Mavi kırılana kadar bekleyeceğiz. #btc dominance  https://t.co/N0zbqGzuO7
95,1649462248000.0,2022-04-08 16:57:28,@CashApp @afkryn @Ryan97285791 let’s get this btc 🙏
96,1649462248000.0,2022-04-08 16:57:28,"@BitBitCrypto Unless you have a huge network, I can tell you from experience, about any traditional way to move money internationally is more efficient and useful than BTC."
97,1649462248000.0,2022-04-08 16:57:28,BTCカンファレンスが始まってから、BTCに関するポジティブニュースがすごく多い！期待が高まる材料十分ですね。でも、BTCは日足では短期的に大きく下落。。 週足ではMACDもいい感じにクロスしてるのでもうそろそろBTCを買い増したいです😄
98,1649462247000.0,2022-04-08 16:57:27,3種類の優秀なEAを無料配布中😳  ①ユロドル（利益型） ②ドル円（安定型） ③ゴールド（爆益型）  #BTC #iDeCo #FOMC #バカラ  GOLDCAT【EAコミュニティ】 2  https://t.co/rUjSyWeeeE
99,1649462245000.0,2022-04-08 16:57:25,36 Yarış Atı Fiyatına Satılan NFT At! Türkiye’de ortalama bir yarış atı 60.000 TL civarında satılıyor. Bundan yaklaşık 2 saat önce #zedrun  koleksiyonundan #NFTs at 147.000 dolara yani kabaca 36 yarış atı fiyatına satıldı. #BTC #Giveaway  #PolygonNFT  #SOL  #AVAX  #NFTGame
100,1649462245000.0,2022-04-08 16:57:25,@cubexnft @zipcy8888 @Kompressor_btc  @Y979FM letss go omg
101,1649462245000.0,2022-04-08 16:57:25,"45,000ドル以下のビットコインと10億ドル相当のBTCが取引所に入ると、パニック売りが進行中です  https://t.co/ENz3vvrPwg  https://t.co/lR38TlZL0n"
102,1649462242000.0,2022-04-08 16:57:22,"Got my All-Access buddy, wen moon?  @DJSamF   #solana #nft #ethereum #net #gala #near #btc  https://t.co/uIQr9b7mqi"
103,1649462236000.0,2022-04-08 16:57:16,Get Ready For A Bitcoin Short Squeeze? Long Traders Pile Up As BTC Struggles - NewsBTC via BTCnews for iOS  https://t.co/tZlSxbToDP
104,1649462236000.0,2022-04-08 16:57:16,Top 3 Greatest BTC Holders! - TheNewsCrypto via BTCnews for iOS  https://t.co/RZE6r2cDzm
105,1649462235000.0,2022-04-08 16:57:15,25493) Current #Bitcoin Price is $42226 #BTC #Crypto Indicators Daily: RSI: 43.5 MA(20): 44688 MA(50): 41767 MA(200): 48215 Bollinger B. lower/upper: 40685/48691  #Ethereum Price is $3191 #ETH RSI: 51.5 MA(20): 3237 MA(50): 2914 MA(200): 3487 BB: 2846/3629  #VAIOT Price: $0.045
106,1649462233000.0,2022-04-08 16:57:13,"-  ""به مناسبت خوش‌آمد گویی به بی‌تی‌اس و آرمی به لاس‌وگاس و کنسرت های پیش رو بی‌تی‌اس در این شهر، مناطق مختلف این شهر به رنگ بنفش در اومدن🌙💜"" بنازم من این عظمتو بابا بنازمممممم🤌🏻🥲 #BTC #ARMY  https://t.co/NoWymHtjZx"
107,1649462232000.0,2022-04-08 16:57:12,This zesty faucet from @_bitcoiner is making me tweet this to claim my free Lightning sats. ⚡  @boltcoiner unlock me 714b2c41-26df-4e01-84e1-7ab7f65d4b1f  #Bitcoin #BTC #LN #LightningNetwork #boltcoiner  https://t.co/O8CE2I4Cew
108,1649462231000.0,2022-04-08 16:57:11,#BTC #Bitcoin 🧐🥶  https://t.co/55ehwZ2mcF
109,1649462231000.0,2022-04-08 16:57:11,"Mozilla Foundation Brings Back Crypto Donations, but Leaves out Bitcoin ($BTC) and Other Cryptos  https://t.co/gwhQw6E1B9"
110,1649462226000.0,2022-04-08 16:57:06,"เช้านี้ ข่าวคริปโต (LIVE) 9 เมษายน 2022  LIVE 🔴 AT BLOCKMOUNTAIN, CNX 2022 ⛰️ ⬇️ BTC $4,2xxx ETH $3,1xx BNB $42x  ⬇️ Crypto Market Cap วันนี้ $1.9T ⬆️ BTC Fear &amp; Greed อยูที่ 37 Fear มาเจอกันตัวจริงที่งานนะครับ  https://t.co/jIH28W5jJL"
111,1649462224000.0,2022-04-08 16:57:04,BTCとかのメジャーなコインは1分間での動きがめちゃ早いの だからそれなりのお金があっと言う間に動くんです チャートを見て❤  指標に当てはまった動きをしたり、皆をふるい落としたり… 楽しみましょう、FX  FXGT⇒ https://t.co/zV5rm1FzQf
112,1649462224000.0,2022-04-08 16:57:04,"@BTC_IanCurtis Now as you get quite trying to look for photos of a bank account you can portray as your own, shit the hell up when you are talking to me about your fake wealth bit**. No one tatted shit but the pus** with nothing…🤦🏻‍♂️✌🏻😂"
113,1649462223000.0,2022-04-08 16:57:03,@FabM0409 @yulaw13 @Franck_BTC @Bertran29618158 @nissaart @f_philippot Ça commence à bouger en Australie...
